=== EXPERIMENT 15 STARTED AT 2026-01-13 10:51:54.015679 ===
Population size: 50
Data file: /home/bazzo/Scrivania/fjsp_rescheduling/results_scheduling/schedule_simulation_15.pkl
--------------------------------------------------------------------------------

Jobs: 10
Machines: 7
Ops per job: [3, 2, 3, 3, 3, 3, 3, 3, 3, 3]
Starting NSGA-II.
Population: 50
Crossover rate: 0.8, Mutation rate: 0.1
==========================================================================================
n_gen  |  n_eval  | n_nds  |     cv_min    |     cv_avg    |      eps      |   indicator  
  Gomory: 55
  Lift-and-project: 20
  Cover: 40
  Implied bound: 26
  Clique: 3
  MIR: 316
  Mixing: 19
  StrongCG: 310
  Flow cover: 618
  Zero half: 55
  RLT: 64
  Relax-and-lift: 45

Explored 210 nodes (13210 simplex iterations) in 12.42 seconds (14.24 work units)
Thread count was 16 (of 16 available processors)

Solution count 4: 15 16 17 18 

Optimal solution found (tolerance 1.00e-04)
Best objective 1.500000000000e+01, best bound 1.500000000000e+01, gap 0.0000%

User-callback calls 5554, time in user-callback 0.03 sec

=== SOLUTION ===
Cmax: 15.0

Operations:
 - Operation 0: start=2.0, end=3.0, Machine 0
 - Operation 1: start=3.0, end=4.0, Machine 4
 - Operation 2: start=11.0, end=15.0, Machine 0
 - Operation 3: start=-0.0, end=3.0, Machine 6
 - Operation 4: start=8.0, end=10.0, Machine 0
 - Operation 5: start=5.0, end=6.0, Machine 6
 - Operation 6: start=6.0, end=7.0, Machine 2
 - Operation 7: start=9.0, end=14.0, Machine 3
 - Operation 8: start=-0.0, end=2.0, Machine 0
 - Operation 9: start=10.0, end=13.0, Machine 5
 - Operation 10: start=13.0, end=14.0, Machine 4
 - Operation 11: start=-0.0, end=3.0, Machine 5
 - Operation 12: start=4.0, end=10.0, Machine 4
 - Operation 13: start=14.0, end=15.0, Machine 3
 - Operation 14: start=7.0, end=11.0, Machine 2
 - Operation 15: start=11.0, end=12.0, Machine 2
 - Operation 16: start=13.0, end=15.0, Machine 2
 - Operation 17: start=3.0, end=5.0, Machine 6
 - Operation 18: start=11.0, end=14.0, Machine 6
 - Operation 19: start=14.0, end=15.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=1.0, end=9.0, Machine 3
 - Operation 22: start=10.0, end=13.0, Machine 4
 - Operation 23: start=1.0, end=5.0, Machine 2
 - Operation 24: start=6.0, end=9.0, Machine 6
 - Operation 25: start=9.0, end=11.0, Machine 6
 - Operation 26: start=3.0, end=9.0, Machine 5
 - Operation 27: start=9.0, end=10.0, Machine 5
 - Operation 28: start=10.0, end=11.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 15.0
Model cmax: 15.0

 Objective values: cmax 15.0, quadratric delay 155.0, machine assignments 6

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 3
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 5
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 4
   Operation 23 → Machine 2
   Operation 24 → Machine 6
   Operation 25 → Machine 6
   Operation 26 → Machine 5
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
==========================================================
UNIQUE INDIVIDUAL 3/3 (Original index: 3): [0 3 0 5 0 5 1 2 0 4 3 4 3 2 1 1 1 5 5 4 2 2 3 4 3 5 3 4 0 1 2 8 9 4 0 3 7
 9 5 6 0 1 5 6 3 7 6 8 8 9 3 2 2 4 7 4 5 0]
Value of the first objective: 347.0.
Value of the second objective: 5.0.
Value of the third objective: 23.0.

============================================================
SCHEDULE SUMMARY
============================================================
Op   Job  Machine  Start    End      Dur    Status      
------------------------------------------------------------
3    1    6        0.0      3.0      3.0    TO_PROCESS  
14   5    2        0.0      4.0      4.0    TO_PROCESS  
20   7    3        0.0      1.0      1.0    TO_PROCESS  
23   8    5        0.0      5.0      5.0    TO_PROCESS  
21   7    3        1.0      9.0      8.0    TO_PROCESS  
26   9    4        1.0      8.0      7.0    TO_PROCESS  
0    0    N/A      2.0      3.0      1.0    TO_PROCESS  
8    3    N/A      3.0      5.0      2.0    TO_PROCESS  
5    2    6        5.0      6.0      1.0    TO_PROCESS  
11   4    5        5.0      8.0      3.0    TO_PROCESS  
15   5    2        5.0      6.0      1.0    TO_PROCESS  
6    2    2        6.0      7.0      1.0    TO_PROCESS  
17   6    6        6.0      8.0      2.0    TO_PROCESS  
16   5    2        7.0      9.0      2.0    TO_PROCESS  
1    0    4        8.0      9.0      1.0    TO_PROCESS  
4    1    N/A      8.0      10.0     2.0    TO_PROCESS  
18   6    6        8.0      11.0     3.0    TO_PROCESS  
27   9    5        8.0      9.0      1.0    TO_PROCESS  
7    2    3        9.0      14.0     5.0    TO_PROCESS  
9    3    5        9.0      12.0     3.0    TO_PROCESS  
24   8    4        9.0      13.0     4.0    TO_PROCESS  
28   9    N/A      10.0     11.0     1.0    TO_PROCESS  
2    0    N/A      11.0     15.0     4.0    TO_PROCESS  
19   6    5        12.0     13.0     1.0    TO_PROCESS  
10   3    4        13.0     14.0     1.0    TO_PROCESS  
25   8    6        13.0     15.0     2.0    TO_PROCESS  
12   4    4        14.0     20.0     6.0    TO_PROCESS  
13   4    3        20.0     21.0     1.0    TO_PROCESS  
22   7    4        20.0     23.0     3.0    TO_PROCESS  

------------------------------------------------------------
PER-MACHINE SCHEDULE:
------------------------------------------------------------
Machine 0: 0(2-3) → 8(3-5) → 4(8-10) → 28(10-11) → 2(11-15)
Machine 2: 14(0-4) → 15(5-6) → 6(6-7) → 16(7-9)
Machine 3: 20(0-1) → 21(1-9) → 7(9-14) → 13(20-21)
Machine 4: 26(1-8) → 1(8-9) → 24(9-13) → 10(13-14) → 12(14-20) → 22(20-23)
Machine 5: 23(0-5) → 11(5-8) → 27(8-9) → 9(9-12) → 19(12-13)
Machine 6: 3(0-3) → 5(5-6) → 17(6-8) → 18(8-11) → 25(13-15)

Makespan: 23.0
============================================================

Set parameter TimeLimit to value 1800
Set parameter Presolve to value 2
Set parameter MIPFocus to value 3
Set parameter Heuristics to value 0.1
Set parameter ImproveStartGap to value 0.5
Set parameter Presolve to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Ubuntu 22.04.5 LTS")

CPU model: Intel(R) Xeon(R) W-2145 CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  1800
Heuristics  0.1
MIPFocus  3
Presolve  2
ImproveStartGap  0.5

Optimize a model with 12034 rows, 1309 columns and 58945 nonzeros
Model fingerprint: 0x4eee0806
Model has 10 quadratic constraints
Variable types: 10 continuous, 1299 integer (1228 binary)
Coefficient statistics:
  Matrix range     [5e-01, 5e+02]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+03]
Presolve removed 11285 rows and 954 columns
Presolve time: 0.11s
Presolved: 779 rows, 356 columns, 4402 nonzeros
Presolved model has 10 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 11 continuous, 345 integer (313 binary)
Root relaxation presolve removed 83 rows and 38 columns
Root relaxation presolved: 696 rows, 318 columns, 4171 nonzeros


Root relaxation: objective 1.000000e+00, 64 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    1.00000    0   10          -    1.00000      -     -    0s
H    0     0                     456.0000000    2.00000   100%     -    0s
H    0     0                     447.0000000    2.00000   100%     -    0s
H    0     0                     362.0000000    2.00000  99.4%     -    0s
H    0     0                     307.0000000    2.00000  99.3%     -    0s
H    0     0                     286.0000000    2.00000  99.3%     -    0s
     0     0    2.00000    0   21  286.00000    2.00000  99.3%     -    0s
H    0     0                     283.0000000    3.00000  98.9%     -    0s
     0     0  134.62259    0   29  283.00000  134.62259  52.4%     -    0s
H    0     0                     237.0000000  134.62259  43.2%     -    0s

Resetting heuristic parameters to focus on improving solution
(using Heuristics=0.5 and RINS=10)...

     0     0  140.74742    0   23  237.00000  140.74742  40.6%     -    0s
     0     0  144.00000    0   21  237.00000  144.00000  39.2%     -    0s
H    0     0                     234.0000000  144.00000  38.5%     -    0s
     0     0  144.00000    0   32  234.00000  144.00000  38.5%     -    0s
H    0     0                     229.0000000  144.00000  37.1%     -    0s
H    0     0                     228.0000000  144.00000  36.8%     -    0s
H    0     0                     225.0000000  144.00000  36.0%     -    0s
H    0     0                     213.0000000  144.00000  32.4%     -    0s
H    0     0                     212.0000000  144.00000  32.1%     -    0s
     0     0  144.00000    0   10  212.00000  144.00000  32.1%     -    0s
H    0     0                     201.0000000  145.00000  27.9%     -    0s
     0     2  145.00000    0   10  201.00000  145.00000  27.9%     -    0s
     1     3  145.00000    1   35  201.00000  145.00000  27.9%  41.0    0s
H    4     6                     199.0000000  145.00000  27.1%  27.8    0s
H  329   165                     191.0000000  149.00000  22.0%  30.6    0s
H  365   184                     179.0000000  149.00000  16.8%  31.0    0s
H  390   181                     171.0000000  149.00000  12.9%  30.7    0s
H  447   172                     169.0000000  149.00000  11.8%  29.6    0s

Cutting planes:
  Learned: 63
  Gomory: 50
  Lift-and-project: 18
  Cover: 1
  Implied bound: 15
  MIR: 129
  Mixing: 12
  StrongCG: 196
  Flow cover: 498
  Inf proof: 5
  Zero half: 122
  RLT: 8
  Relax-and-lift: 70
  PSD: 17

Explored 991 nodes (26569 simplex iterations) in 1.29 seconds (1.37 work units)
Thread count was 16 (of 16 available processors)

Solution count 10: 169 171 179 ... 228

Optimal solution found (tolerance 1.00e-04)
Best objective 1.690000000000e+02, best bound 1.690000000000e+02, gap 0.0000%

User-callback calls 3568, time in user-callback 0.01 sec

=== SOLUTION ===
Cmax: 23.0

Operations:
 - Operation 0: start=2.0, end=3.0, Machine 0
 - Operation 1: start=4.0, end=5.0, Machine 4
 - Operation 2: start=5.0, end=9.0, Machine 0
 - Operation 3: start=-0.0, end=3.0, Machine 6
 - Operation 4: start=9.0, end=11.0, Machine 0
 - Operation 5: start=5.0, end=6.0, Machine 6
 - Operation 6: start=6.0, end=7.0, Machine 2
 - Operation 7: start=8.0, end=11.0, Machine 5
 - Operation 8: start=-0.0, end=2.0, Machine 0
 - Operation 9: start=5.0, end=8.0, Machine 5
 - Operation 10: start=11.0, end=12.0, Machine 4
 - Operation 11: start=-0.0, end=4.0, Machine 4
 - Operation 12: start=5.0, end=11.0, Machine 4
 - Operation 13: start=11.0, end=12.0, Machine 3
 - Operation 14: start=-0.0, end=4.0, Machine 2
 - Operation 15: start=5.0, end=6.0, Machine 2
 - Operation 16: start=7.0, end=9.0, Machine 2
 - Operation 17: start=3.0, end=5.0, Machine 6
 - Operation 18: start=6.0, end=9.0, Machine 6
 - Operation 19: start=12.0, end=13.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=12.0, end=20.0, Machine 3
 - Operation 22: start=20.0, end=23.0, Machine 4
 - Operation 23: start=-0.0, end=5.0, Machine 5
 - Operation 24: start=9.0, end=12.0, Machine 6
 - Operation 25: start=12.0, end=14.0, Machine 6
 - Operation 26: start=1.0, end=11.0, Machine 3
 - Operation 27: start=11.0, end=12.0, Machine 5
 - Operation 28: start=12.0, end=13.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 23.0
Model cmax: 23.0

 Objective values: cmax 23.0, quadratric delay 169.0, machine assignments 5

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 5
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 4
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 4
   Operation 23 → Machine 5
   Operation 24 → Machine 6
   Operation 25 → Machine 6
   Operation 26 → Machine 3
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
Set parameter TimeLimit to value 1800
Set parameter Presolve to value 2
Set parameter MIPFocus to value 3
Set parameter Heuristics to value 0.1
Set parameter ImproveStartGap to value 0.5
Set parameter Presolve to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Ubuntu 22.04.5 LTS")

CPU model: Intel(R) Xeon(R) W-2145 CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  1800
Heuristics  0.1
MIPFocus  3
Presolve  2
ImproveStartGap  0.5

Optimize a model with 12034 rows, 1309 columns and 58945 nonzeros
Model fingerprint: 0xe80607c7
Model has 10 quadratic constraints
Variable types: 10 continuous, 1299 integer (1228 binary)
Coefficient statistics:
  Matrix range     [5e-01, 5e+02]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+03]
Presolve removed 2400 rows and 94 columns
Presolve time: 0.28s
Presolved: 9664 rows, 1216 columns, 80128 nonzeros
Presolved model has 10 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 11 continuous, 1205 integer (1164 binary)
Root relaxation presolve removed 9 rows and 1 columns
Root relaxation presolved: 9655 rows, 1215 columns, 80119 nonzeros


Root relaxation: objective 5.000000e+00, 266 iterations, 0.04 seconds (0.05 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    5.00000    0    9          -    5.00000      -     -    0s
H    0     0                       5.0000000    5.00000  0.00%     -    0s
     0     0    5.00000    0    7    5.00000    5.00000  0.00%     -    0s

Cutting planes:
  Gomory: 1
  MIR: 1

Explored 1 nodes (692 simplex iterations) in 0.75 seconds (0.88 work units)
Thread count was 16 (of 16 available processors)

Solution count 1: 5 

Optimal solution found (tolerance 1.00e-04)
Best objective 5.000000000000e+00, best bound 5.000000000000e+00, gap 0.0000%

User-callback calls 818, time in user-callback 0.00 sec

=== SOLUTION ===
Cmax: 23.0

Operations:
 - Operation 0: start=2.0, end=3.0, Machine 0
 - Operation 1: start=3.0, end=4.0, Machine 4
 - Operation 2: start=10.0, end=14.0, Machine 0
 - Operation 3: start=-0.0, end=3.0, Machine 6
 - Operation 4: start=8.0, end=10.0, Machine 0
 - Operation 5: start=5.0, end=6.0, Machine 6
 - Operation 6: start=6.0, end=7.0, Machine 2
 - Operation 7: start=8.0, end=10.0, Machine 4
 - Operation 8: start=-0.0, end=2.0, Machine 0
 - Operation 9: start=5.0, end=8.0, Machine 5
 - Operation 10: start=10.0, end=11.0, Machine 4
 - Operation 11: start=4.0, end=8.0, Machine 4
 - Operation 12: start=11.0, end=17.0, Machine 4
 - Operation 13: start=22.0, end=23.0, Machine 3
 - Operation 14: start=-0.0, end=4.0, Machine 2
 - Operation 15: start=5.0, end=6.0, Machine 2
 - Operation 16: start=7.0, end=9.0, Machine 2
 - Operation 17: start=3.0, end=5.0, Machine 6
 - Operation 18: start=6.0, end=9.0, Machine 6
 - Operation 19: start=10.0, end=11.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=1.0, end=9.0, Machine 3
 - Operation 22: start=10.0, end=17.0, Machine 2
 - Operation 23: start=-0.0, end=5.0, Machine 5
 - Operation 24: start=9.0, end=12.0, Machine 6
 - Operation 25: start=12.0, end=14.0, Machine 6
 - Operation 26: start=9.0, end=19.0, Machine 3
 - Operation 27: start=19.0, end=20.0, Machine 5
 - Operation 28: start=21.0, end=22.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 23.0
Model cmax: 23.0

 Objective values: cmax 23.0, quadratric delay 347.0, machine assignments 5

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 4
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 4
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 2
   Operation 23 → Machine 5
   Operation 24 → Machine 6
   Operation 25 → Machine 6
   Operation 26 → Machine 3
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
Set parameter TimeLimit to value 1800
Set parameter Presolve to value 2
Set parameter MIPFocus to value 3
Set parameter Heuristics to value 0.1
Set parameter ImproveStartGap to value 0.5
Set parameter Presolve to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Ubuntu 22.04.5 LTS")

CPU model: Intel(R) Xeon(R) W-2145 CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  1800
Heuristics  0.1
MIPFocus  3
Presolve  2
ImproveStartGap  0.5

Optimize a model with 12034 rows, 1309 columns and 58945 nonzeros
Model fingerprint: 0x4b57e76a
Model has 10 quadratic constraints
Variable types: 10 continuous, 1299 integer (1228 binary)
Coefficient statistics:
  Matrix range     [5e-01, 5e+02]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+03]
Presolve removed 11175 rows and 927 columns
Presolve time: 0.14s
Presolved: 889 rows, 383 columns, 5443 nonzeros
Presolved model has 10 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 11 continuous, 372 integer (340 binary)
Root relaxation presolve removed 101 rows and 47 columns
Root relaxation presolved: 788 rows, 336 columns, 5158 nonzeros


Root relaxation: objective 1.222099e+01, 74 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0   13.00000    0   19          -   13.00000      -     -    0s
H    0     0                      22.0000000   13.00000  40.9%     -    0s

Resetting heuristic parameters to focus on improving solution
(using Heuristics=0.5 and RINS=10)...

     0     0   14.00000    0   19   22.00000   14.00000  36.4%     -    0s
H    0     0                      20.0000000   14.00000  30.0%     -    0s
H    0     0                      19.0000000   14.00000  26.3%     -    0s
     0     0   15.00000    0   21   19.00000   15.00000  21.1%     -    0s
H    0     0                      18.0000000   15.00000  16.7%     -    0s
     0     0   16.00000    0   15   18.00000   16.00000  11.1%     -    0s
     0     0   16.00000    0   14   18.00000   16.00000  11.1%     -    0s
     0     0   16.00000    0   17   18.00000   16.00000  11.1%     -    0s
H    0     0                      17.0000000   16.00000  5.88%     -    0s

Cutting planes:
  Gomory: 8
  Lift-and-project: 3
  Cover: 1
  MIR: 1
  Flow cover: 7
  RLT: 12
  Relax-and-lift: 1

Explored 1 nodes (1494 simplex iterations) in 0.61 seconds (0.61 work units)
Thread count was 16 (of 16 available processors)

Solution count 5: 17 18 19 ... 22

Optimal solution found (tolerance 1.00e-04)
Best objective 1.700000000000e+01, best bound 1.700000000000e+01, gap 0.0000%

User-callback calls 1496, time in user-callback 0.00 sec

=== SOLUTION ===
Cmax: 17.0

Operations:
 - Operation 0: start=9.0, end=10.0, Machine 0
 - Operation 1: start=10.0, end=11.0, Machine 4
 - Operation 2: start=13.0, end=17.0, Machine 0
 - Operation 3: start=-0.0, end=3.0, Machine 6
 - Operation 4: start=10.0, end=12.0, Machine 0
 - Operation 5: start=5.0, end=6.0, Machine 6
 - Operation 6: start=7.0, end=8.0, Machine 2
 - Operation 7: start=8.0, end=15.0, Machine 2
 - Operation 8: start=-0.0, end=2.0, Machine 0
 - Operation 9: start=12.0, end=15.0, Machine 5
 - Operation 10: start=16.0, end=17.0, Machine 4
 - Operation 11: start=-0.0, end=4.0, Machine 4
 - Operation 12: start=4.0, end=10.0, Machine 4
 - Operation 13: start=15.0, end=16.0, Machine 3
 - Operation 14: start=1.0, end=5.0, Machine 2
 - Operation 15: start=5.0, end=6.0, Machine 2
 - Operation 16: start=15.0, end=17.0, Machine 2
 - Operation 17: start=3.0, end=5.0, Machine 6
 - Operation 18: start=9.0, end=12.0, Machine 6
 - Operation 19: start=16.0, end=17.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=1.0, end=9.0, Machine 3
 - Operation 22: start=13.0, end=16.0, Machine 4
 - Operation 23: start=-0.0, end=5.0, Machine 5
 - Operation 24: start=6.0, end=9.0, Machine 6
 - Operation 25: start=15.0, end=17.0, Machine 6
 - Operation 26: start=5.0, end=11.0, Machine 5
 - Operation 27: start=11.0, end=12.0, Machine 5
 - Operation 28: start=12.0, end=13.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 17.0
Model cmax: 17.0

 Objective values: cmax 17.0, quadratric delay 347.0, machine assignments 5

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 2
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 4
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 4
   Operation 23 → Machine 5
   Operation 24 → Machine 6
   Operation 25 → Machine 6
   Operation 26 → Machine 5
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
Optimal Pareto Front size (before Non Dominated Sorting): (9, 3)
[[194.   5.  24.]
 [308.   5.  24.]
 [308.   5.  17.]
 [ 62.   6.  17.]
 [155.   5.  17.]
 [155.   6.  15.]
 [169.   5.  23.]
 [347.   5.  23.]
 [347.   5.  17.]]

Filtered Pareto front size: (3, 3)
[[ 62.   6.  17.]
 [155.   5.  17.]
 [155.   6.  15.]]
Metrics saved to /home/bazzo/Scrivania/fjsp_rescheduling/results/NSGA2/EX15/Pop_50/metrics.json
Shape of Pareto Front before NDS: (50, 3)
NDS ongoing
Pareto Front after NDS: (50, 3)
Combined Pareto solutions and objectives saved to CSV: /home/bazzo/Scrivania/fjsp_rescheduling/results/NSGA2/EX15/Pop_50/pareto_solutions_full.csv
Pareto solutions saved to JSON: /home/bazzo/Scrivania/fjsp_rescheduling/results/NSGA2/EX15/Pop_50/pareto_solutions.json
📊 Pareto front 3D (matplotlib) saved to: /home/bazzo/Scrivania/fjsp_rescheduling/results/NSGA2/EX15/Pop_50/pareto_front.pdf
📊 Pareto front 3D (matplotlib) saved to: /home/bazzo/Scrivania/fjsp_rescheduling/results/NSGA2/EX15/Pop_50/pareto_front_assessment.pdf
📊 Pareto front 3D (matplotlib) saved to: /home/bazzo/Scrivania/fjsp_rescheduling/results/NSGA2/EX15/Pop_50/pareto_front_normalized.pdf

