=== EXPERIMENT 15 STARTED AT 2026-01-13 10:33:52.204759 ===
Population size: 20
Data file: /home/bazzo/Scrivania/fjsp_rescheduling/results_scheduling/schedule_simulation_15.pkl
--------------------------------------------------------------------------------

Jobs: 10
Machines: 7
Ops per job: [3, 2, 3, 3, 3, 3, 3, 3, 3, 3]
Starting NSGA-II.
Population: 20
Crossover rate: 0.8, Mutation rate: 0.1
==========================================================================================
n_gen  |  n_eval  | n_nds  |     cv_min    |     cv_avg    |      eps      |   indicator  
 - Operation 18: start=6.0, end=9.0, Machine 6
 - Operation 19: start=15.0, end=16.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=1.0, end=9.0, Machine 3
 - Operation 22: start=9.0, end=16.0, Machine 2
 - Operation 23: start=4.0, end=8.0, Machine 2
 - Operation 24: start=9.0, end=12.0, Machine 6
 - Operation 25: start=13.0, end=15.0, Machine 3
 - Operation 26: start=1.0, end=7.0, Machine 5
 - Operation 27: start=11.0, end=12.0, Machine 5
 - Operation 28: start=14.0, end=15.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 16.0
Model cmax: 16.0

 Objective values: cmax 16.0, quadratric delay 297.0, machine assignments 12

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 6
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 5
   Operation 7 → Machine 5
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 0
   Operation 11 → Machine 4
   Operation 12 → Machine 0
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 4
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 2
   Operation 23 → Machine 2
   Operation 24 → Machine 6
   Operation 25 → Machine 3
   Operation 26 → Machine 5
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
==========================================================
UNIQUE INDIVIDUAL 3/5 (Original index: 4): [0 3 5 5 1 5 1 3 0 4 3 3 4 2 0 4 1 5 5 4 2 2 0 1 5 5 3 4 0 8 7 1 2 7 3 4 8
 0 4 3 8 9 6 2 9 1 0 5 6 3 5 4 9 0 2 6 7 5]
Value of the first objective: 354.0.
Value of the second objective: 11.0.
Value of the third objective: 19.0.

============================================================
SCHEDULE SUMMARY
============================================================
Op   Job  Machine  Start    End      Dur    Status      
------------------------------------------------------------
3    1    6        0.0      3.0      3.0    TO_PROCESS  
8    3    N/A      0.0      2.0      2.0    TO_PROCESS  
11   4    4        0.0      4.0      4.0    TO_PROCESS  
20   7    3        0.0      1.0      1.0    TO_PROCESS  
23   8    2        0.0      4.0      4.0    TO_PROCESS  
21   7    3        1.0      9.0      8.0    TO_PROCESS  
0    0    N/A      2.0      3.0      1.0    TO_PROCESS  
14   5    N/A      3.0      11.0     8.0    TO_PROCESS  
12   4    5        4.0      8.0      4.0    TO_PROCESS  
26   9    4        4.0      11.0     7.0    TO_PROCESS  
5    2    6        5.0      6.0      1.0    TO_PROCESS  
6    2    2        6.0      7.0      1.0    TO_PROCESS  
24   8    6        6.0      9.0      3.0    TO_PROCESS  
4    1    2        8.0      12.0     4.0    TO_PROCESS  
9    3    5        8.0      11.0     3.0    TO_PROCESS  
25   8    6        9.0      11.0     2.0    TO_PROCESS  
13   4    3        10.0     11.0     1.0    TO_PROCESS  
1    0    4        11.0     12.0     1.0    TO_PROCESS  
17   6    6        11.0     13.0     2.0    TO_PROCESS  
27   9    5        11.0     12.0     1.0    TO_PROCESS  
10   3    4        12.0     13.0     1.0    TO_PROCESS  
15   5    5        12.0     17.0     5.0    TO_PROCESS  
28   9    N/A      12.0     13.0     1.0    TO_PROCESS  
7    2    4        13.0     15.0     2.0    TO_PROCESS  
18   6    6        13.0     16.0     3.0    TO_PROCESS  
22   7    N/A      13.0     17.0     4.0    TO_PROCESS  
2    0    6        16.0     19.0     3.0    TO_PROCESS  
16   5    2        17.0     19.0     2.0    TO_PROCESS  
19   6    5        17.0     18.0     1.0    TO_PROCESS  

------------------------------------------------------------
PER-MACHINE SCHEDULE:
------------------------------------------------------------
Machine 0: 8(0-2) → 0(2-3) → 14(3-11) → 28(12-13) → 22(13-17)
Machine 2: 23(0-4) → 6(6-7) → 4(8-12) → 16(17-19)
Machine 3: 20(0-1) → 21(1-9) → 13(10-11)
Machine 4: 11(0-4) → 26(4-11) → 1(11-12) → 10(12-13) → 7(13-15)
Machine 5: 12(4-8) → 9(8-11) → 27(11-12) → 15(12-17) → 19(17-18)
Machine 6: 3(0-3) → 5(5-6) → 24(6-9) → 25(9-11) → 17(11-13) → 18(13-16) → 2(16-19)

Makespan: 19.0
============================================================

Set parameter TimeLimit to value 1800
Set parameter Presolve to value 2
Set parameter MIPFocus to value 3
Set parameter Heuristics to value 0.1
Set parameter ImproveStartGap to value 0.5
Set parameter Presolve to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Ubuntu 22.04.5 LTS")

CPU model: Intel(R) Xeon(R) W-2145 CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  1800
Heuristics  0.1
MIPFocus  3
Presolve  2
ImproveStartGap  0.5

Optimize a model with 12034 rows, 1309 columns and 58945 nonzeros
Model fingerprint: 0xc2693970
Model has 10 quadratic constraints
Variable types: 10 continuous, 1299 integer (1228 binary)
Coefficient statistics:
  Matrix range     [5e-01, 5e+02]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+03]
Presolve removed 3472 rows and 274 columns
Presolve time: 0.23s
Presolved: 8592 rows, 1036 columns, 66360 nonzeros
Presolved model has 10 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 11 continuous, 1025 integer (985 binary)
Root relaxation presolve removed 10 rows and 2 columns
Root relaxation presolved: 8582 rows, 1034 columns, 66340 nonzeros


Root relaxation: objective 1.000000e+00, 82 iterations, 0.02 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    1.00000    0   11          -    1.00000      -     -    0s
H    0     0                     247.0000000    1.00000   100%     -    0s
H    0     0                     232.0000000    1.00000   100%     -    0s
H    0     0                     164.0000000    1.00000  99.4%     -    0s
H    0     0                     156.0000000    1.00000  99.4%     -    0s
H    0     0                     152.0000000    1.00000  99.3%     -    0s
H    0     0                     144.0000000    1.00000  99.3%     -    0s
H    0     0                     143.0000000    1.00000  99.3%     -    0s
H    0     0                     131.0000000    1.00000  99.2%     -    0s
H    0     0                     120.0000000   40.38963  66.3%     -    0s
H    0     0                     117.0000000   40.38963  65.5%     -    0s
H    0     0                     108.0000000   40.38963  62.6%     -    0s
H    0     0                     103.0000000   40.38963  60.8%     -    0s
H    0     0                      91.0000000   40.38963  55.6%     -    0s
     0     0   64.00000    0   48   91.00000   64.00000  29.7%     -    0s

Resetting heuristic parameters to focus on improving solution
(using Heuristics=0.5 and RINS=10)...

     0     0   64.00000    0   12   91.00000   64.00000  29.7%     -    1s
     0     0   64.00000    0   27   91.00000   64.00000  29.7%     -    1s
H    0     0                      78.0000000   64.00000  17.9%     -    2s
H    0     0                      74.0000000   64.00000  13.5%     -    2s
H    0     0                      71.0000000   64.00000  9.86%     -    2s
     0     0   64.00000    0   12   71.00000   64.00000  9.86%     -    2s
     0     2   64.00000    0   12   71.00000   64.00000  9.86%     -    2s
     1     4   64.00000    1   15   71.00000   64.00000  9.86%   7.0    2s
   490   321   69.00000   17   27   71.00000   64.00000  9.86%  19.5    5s
H  733   413                      70.0000000   64.00000  8.57%  20.1    5s
  2459  1140   65.45455   11   48   70.00000   65.00000  7.14%  34.4   10s
  4430  1517   67.00000   21   41   70.00000   66.00000  5.71%  39.6   15s
  6881  1353 infeasible   28        70.00000   67.00000  4.29%  35.2   20s
 10094   496 infeasible   21        70.00000   68.00000  2.86%  30.6   25s

Cutting planes:
  Learned: 8
  Gomory: 34
  Lift-and-project: 14
  Cover: 285
  Implied bound: 78
  Clique: 5
  MIR: 174
  Mixing: 3
  StrongCG: 354
  Flow cover: 850
  GUB cover: 3
  Inf proof: 68
  Zero half: 1065
  Mod-K: 2
  RLT: 348
  Relax-and-lift: 381
  BQP: 1
  PSD: 9

Explored 10981 nodes (315048 simplex iterations) in 26.28 seconds (29.20 work units)
Thread count was 16 (of 16 available processors)

Solution count 10: 70 71 74 ... 131

Optimal solution found (tolerance 1.00e-04)
Best objective 7.000000000000e+01, best bound 7.000000000000e+01, gap 0.0000%

User-callback calls 24302, time in user-callback 0.03 sec

=== SOLUTION ===
Cmax: 19.0

Operations:
 - Operation 0: start=2.0, end=3.0, Machine 0
 - Operation 1: start=3.0, end=4.0, Machine 5
 - Operation 2: start=4.0, end=8.0, Machine 5
 - Operation 3: start=-0.0, end=3.0, Machine 6
 - Operation 4: start=8.0, end=10.0, Machine 0
 - Operation 5: start=5.0, end=6.0, Machine 6
 - Operation 6: start=6.0, end=7.0, Machine 2
 - Operation 7: start=8.0, end=10.0, Machine 4
 - Operation 8: start=-0.0, end=2.0, Machine 0
 - Operation 9: start=9.0, end=10.0, Machine 3
 - Operation 10: start=11.0, end=12.0, Machine 0
 - Operation 11: start=-0.0, end=3.0, Machine 5
 - Operation 12: start=4.0, end=6.0, Machine 0
 - Operation 13: start=10.0, end=11.0, Machine 3
 - Operation 14: start=-0.0, end=4.0, Machine 2
 - Operation 15: start=5.0, end=6.0, Machine 2
 - Operation 16: start=7.0, end=9.0, Machine 2
 - Operation 17: start=3.0, end=5.0, Machine 6
 - Operation 18: start=6.0, end=9.0, Machine 6
 - Operation 19: start=10.0, end=11.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=1.0, end=9.0, Machine 3
 - Operation 22: start=10.0, end=13.0, Machine 4
 - Operation 23: start=9.0, end=13.0, Machine 2
 - Operation 24: start=13.0, end=16.0, Machine 6
 - Operation 25: start=17.0, end=19.0, Machine 6
 - Operation 26: start=1.0, end=8.0, Machine 4
 - Operation 27: start=9.0, end=10.0, Machine 5
 - Operation 28: start=10.0, end=11.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 19.0
Model cmax: 19.0

 Objective values: cmax 19.0, quadratric delay 70.0, machine assignments 11

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 5
   Operation 2 → Machine 5
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 4
   Operation 8 → Machine 0
   Operation 9 → Machine 3
   Operation 10 → Machine 0
   Operation 11 → Machine 5
   Operation 12 → Machine 0
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 4
   Operation 23 → Machine 2
   Operation 24 → Machine 6
   Operation 25 → Machine 6
   Operation 26 → Machine 4
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
Set parameter TimeLimit to value 1800
Set parameter Presolve to value 2
Set parameter MIPFocus to value 3
Set parameter Heuristics to value 0.1
Set parameter ImproveStartGap to value 0.5
Set parameter Presolve to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Ubuntu 22.04.5 LTS")

CPU model: Intel(R) Xeon(R) W-2145 CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  1800
Heuristics  0.1
MIPFocus  3
Presolve  2
ImproveStartGap  0.5

Optimize a model with 12034 rows, 1309 columns and 58945 nonzeros
Model fingerprint: 0xc8c4f267
Model has 10 quadratic constraints
Variable types: 10 continuous, 1299 integer (1228 binary)
Coefficient statistics:
  Matrix range     [5e-01, 5e+02]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+03]
Presolve removed 3309 rows and 110 columns
Presolve time: 0.21s
Presolved: 8755 rows, 1200 columns, 66816 nonzeros
Presolved model has 10 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 11 continuous, 1189 integer (1148 binary)
Root relaxation presolve removed 9 rows and 1 columns
Root relaxation presolved: 8746 rows, 1199 columns, 66807 nonzeros


Root relaxation: objective 5.000000e+00, 280 iterations, 0.03 seconds (0.05 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    5.00000    0    5          -    5.00000      -     -    0s
H    0     0                       5.0000000    5.00000  0.00%     -    0s
     0     0    5.00000    0    5    5.00000    5.00000  0.00%     -    0s

Explored 1 nodes (448 simplex iterations) in 0.39 seconds (0.52 work units)
Thread count was 16 (of 16 available processors)

Solution count 1: 5 

Optimal solution found (tolerance 1.00e-04)
Best objective 5.000000000000e+00, best bound 5.000000000000e+00, gap 0.0000%

User-callback calls 771, time in user-callback 0.00 sec

=== SOLUTION ===
Cmax: 19.0

Operations:
 - Operation 0: start=2.0, end=3.0, Machine 0
 - Operation 1: start=4.0, end=5.0, Machine 4
 - Operation 2: start=14.0, end=18.0, Machine 0
 - Operation 3: start=-0.0, end=3.0, Machine 6
 - Operation 4: start=8.0, end=10.0, Machine 0
 - Operation 5: start=5.0, end=6.0, Machine 6
 - Operation 6: start=6.0, end=7.0, Machine 2
 - Operation 7: start=17.0, end=19.0, Machine 4
 - Operation 8: start=-0.0, end=2.0, Machine 0
 - Operation 9: start=5.0, end=8.0, Machine 5
 - Operation 10: start=11.0, end=12.0, Machine 4
 - Operation 11: start=-0.0, end=4.0, Machine 4
 - Operation 12: start=5.0, end=11.0, Machine 4
 - Operation 13: start=11.0, end=12.0, Machine 3
 - Operation 14: start=-0.0, end=4.0, Machine 2
 - Operation 15: start=5.0, end=6.0, Machine 2
 - Operation 16: start=7.0, end=9.0, Machine 2
 - Operation 17: start=3.0, end=5.0, Machine 6
 - Operation 18: start=11.0, end=14.0, Machine 6
 - Operation 19: start=14.0, end=15.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=1.0, end=9.0, Machine 3
 - Operation 22: start=14.0, end=17.0, Machine 4
 - Operation 23: start=-0.0, end=5.0, Machine 5
 - Operation 24: start=6.0, end=9.0, Machine 6
 - Operation 25: start=15.0, end=17.0, Machine 6
 - Operation 26: start=8.0, end=14.0, Machine 5
 - Operation 27: start=17.0, end=18.0, Machine 5
 - Operation 28: start=18.0, end=19.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 19.0
Model cmax: 19.0

 Objective values: cmax 19.0, quadratric delay 354.0, machine assignments 5

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 4
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 4
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 4
   Operation 23 → Machine 5
   Operation 24 → Machine 6
   Operation 25 → Machine 6
   Operation 26 → Machine 5
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
Set parameter TimeLimit to value 1800
Set parameter Presolve to value 2
Set parameter MIPFocus to value 3
Set parameter Heuristics to value 0.1
Set parameter ImproveStartGap to value 0.5
Set parameter Presolve to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Ubuntu 22.04.5 LTS")

CPU model: Intel(R) Xeon(R) W-2145 CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  1800
Heuristics  0.1
MIPFocus  3
Presolve  2
ImproveStartGap  0.5

Optimize a model with 12034 rows, 1309 columns and 58945 nonzeros
Model fingerprint: 0x5235c5c1
Model has 10 quadratic constraints
Variable types: 10 continuous, 1299 integer (1228 binary)
Coefficient statistics:
  Matrix range     [5e-01, 5e+02]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+03]
Presolve removed 2540 rows and 266 columns
Presolve time: 0.27s
Presolved: 9524 rows, 1044 columns, 82141 nonzeros
Presolved model has 10 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 11 continuous, 1033 integer (993 binary)
Root relaxation presolve removed 9 rows and 1 columns
Root relaxation presolved: 9515 rows, 1043 columns, 82132 nonzeros


Root relaxation: objective 1.225967e+01, 102 iterations, 0.03 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0   13.00000    0   12          -   13.00000      -     -    0s
H    0     0                      18.0000000   13.00000  27.8%     -    1s
H    0     0                      17.0000000   13.00000  23.5%     -    1s

Cutting planes:
  Gomory: 1
  MIR: 3
  StrongCG: 6
  Flow cover: 23
  RLT: 1

Explored 1 nodes (367 simplex iterations) in 1.20 seconds (1.21 work units)
Thread count was 16 (of 16 available processors)

Solution count 2: 17 18 

Optimal solution found (tolerance 1.00e-04)
Best objective 1.700000000000e+01, best bound 1.700000000000e+01, gap 0.0000%

User-callback calls 1154, time in user-callback 0.01 sec

=== SOLUTION ===
Cmax: 17.0

Operations:
 - Operation 0: start=2.0, end=3.0, Machine 0
 - Operation 1: start=3.0, end=4.0, Machine 5
 - Operation 2: start=12.0, end=15.0, Machine 6
 - Operation 3: start=-0.0, end=3.0, Machine 6
 - Operation 4: start=14.0, end=16.0, Machine 0
 - Operation 5: start=5.0, end=6.0, Machine 6
 - Operation 6: start=6.0, end=7.0, Machine 5
 - Operation 7: start=11.0, end=13.0, Machine 4
 - Operation 8: start=-0.0, end=2.0, Machine 0
 - Operation 9: start=5.0, end=6.0, Machine 3
 - Operation 10: start=13.0, end=14.0, Machine 4
 - Operation 11: start=-0.0, end=3.0, Machine 5
 - Operation 12: start=4.0, end=6.0, Machine 0
 - Operation 13: start=16.0, end=17.0, Machine 3
 - Operation 14: start=-0.0, end=4.0, Machine 2
 - Operation 15: start=9.0, end=10.0, Machine 2
 - Operation 16: start=15.0, end=17.0, Machine 2
 - Operation 17: start=3.0, end=5.0, Machine 6
 - Operation 18: start=6.0, end=9.0, Machine 6
 - Operation 19: start=16.0, end=17.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=6.0, end=14.0, Machine 3
 - Operation 22: start=14.0, end=17.0, Machine 4
 - Operation 23: start=5.0, end=9.0, Machine 2
 - Operation 24: start=9.0, end=12.0, Machine 6
 - Operation 25: start=15.0, end=17.0, Machine 6
 - Operation 26: start=7.0, end=13.0, Machine 5
 - Operation 27: start=13.0, end=14.0, Machine 5
 - Operation 28: start=16.0, end=17.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 17.0
Model cmax: 17.0

 Objective values: cmax 17.0, quadratric delay 354.0, machine assignments 11

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 5
   Operation 2 → Machine 6
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 5
   Operation 7 → Machine 4
   Operation 8 → Machine 0
   Operation 9 → Machine 3
   Operation 10 → Machine 4
   Operation 11 → Machine 5
   Operation 12 → Machine 0
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 4
   Operation 23 → Machine 2
   Operation 24 → Machine 6
   Operation 25 → Machine 6
   Operation 26 → Machine 5
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
==========================================================
UNIQUE INDIVIDUAL 4/5 (Original index: 5): [0 3 5 5 1 5 1 3 0 4 3 3 4 2 0 4 1 5 5 4 2 2 0 4 5 5 3 4 0 8 7 1 2 7 4 4 3
 0 0 0 8 8 9 6 3 2 9 1 5 3 9 5 6 4 2 6 7 5]
Value of the first objective: 314.0.
Value of the second objective: 10.0.
Value of the third objective: 20.0.

============================================================
SCHEDULE SUMMARY
============================================================
Op   Job  Machine  Start    End      Dur    Status      
------------------------------------------------------------
3    1    6        0.0      3.0      3.0    TO_PROCESS  
8    3    N/A      0.0      2.0      2.0    TO_PROCESS  
11   4    4        0.0      4.0      4.0    TO_PROCESS  
20   7    3        0.0      1.0      1.0    TO_PROCESS  
23   8    5        0.0      5.0      5.0    TO_PROCESS  
21   7    3        1.0      9.0      8.0    TO_PROCESS  
0    0    N/A      2.0      3.0      1.0    TO_PROCESS  
14   5    N/A      3.0      11.0     8.0    TO_PROCESS  
1    0    4        4.0      5.0      1.0    TO_PROCESS  
5    2    6        5.0      6.0      1.0    TO_PROCESS  
12   4    5        5.0      9.0      4.0    TO_PROCESS  
26   9    4        5.0      12.0     7.0    TO_PROCESS  
2    0    6        6.0      9.0      3.0    TO_PROCESS  
6    2    2        6.0      7.0      1.0    TO_PROCESS  
4    1    2        8.0      12.0     4.0    TO_PROCESS  
9    3    5        9.0      12.0     3.0    TO_PROCESS  
24   8    6        9.0      12.0     3.0    TO_PROCESS  
13   4    3        10.0     11.0     1.0    TO_PROCESS  
10   3    4        12.0     13.0     1.0    TO_PROCESS  
25   8    6        12.0     14.0     2.0    TO_PROCESS  
27   9    5        12.0     13.0     1.0    TO_PROCESS  
7    2    4        13.0     15.0     2.0    TO_PROCESS  
15   5    5        13.0     18.0     5.0    TO_PROCESS  
28   9    N/A      13.0     14.0     1.0    TO_PROCESS  
17   6    6        14.0     16.0     2.0    TO_PROCESS  
22   7    N/A      14.0     18.0     4.0    TO_PROCESS  
18   6    6        16.0     19.0     3.0    TO_PROCESS  
16   5    2        18.0     20.0     2.0    TO_PROCESS  
19   6    5        19.0     20.0     1.0    TO_PROCESS  

------------------------------------------------------------
PER-MACHINE SCHEDULE:
------------------------------------------------------------
Machine 0: 8(0-2) → 0(2-3) → 14(3-11) → 28(13-14) → 22(14-18)
Machine 2: 6(6-7) → 4(8-12) → 16(18-20)
Machine 3: 20(0-1) → 21(1-9) → 13(10-11)
Machine 4: 11(0-4) → 1(4-5) → 26(5-12) → 10(12-13) → 7(13-15)
Machine 5: 23(0-5) → 12(5-9) → 9(9-12) → 27(12-13) → 15(13-18) → 19(19-20)
Machine 6: 3(0-3) → 5(5-6) → 2(6-9) → 24(9-12) → 25(12-14) → 17(14-16) → 18(16-19)

Makespan: 20.0
============================================================

Set parameter TimeLimit to value 1800
Set parameter Presolve to value 2
Set parameter MIPFocus to value 3
Set parameter Heuristics to value 0.1
Set parameter ImproveStartGap to value 0.5
Set parameter Presolve to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Ubuntu 22.04.5 LTS")

CPU model: Intel(R) Xeon(R) W-2145 CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  1800
Heuristics  0.1
MIPFocus  3
Presolve  2
ImproveStartGap  0.5

